"sim","true_hr","method","n_patients","n_events_available","crossed","crossing_event","final_evalue","log_final_evalue","final_log_hr","final_hr"
667,1,"Staggered entry, calendar-event order",631,627,FALSE,NA,1.55169636270366,0.439348760032671,0.14842194257012,1.16000224744632
668,1,"Simultaneous entry, time-on-study order",631,630,FALSE,NA,0.468150864321351,-0.758964675350196,0.111804674809175,1.11829440824242
668,1,"Staggered entry, time-on-study order",631,630,FALSE,NA,0.468150864321351,-0.758964675350196,0.111804674809175,1.11829440824242
668,1,"Staggered entry, calendar-event order",631,630,FALSE,NA,0.281517964653725,-1.26755901584105,0.114554832322568,1.12137412692609
669,1,"Simultaneous entry, time-on-study order",631,629,FALSE,NA,0.113790997818045,-2.17339186570848,-0.0872520523961789,0.916446074090665
669,1,"Staggered entry, time-on-study order",631,629,FALSE,NA,0.113790997818045,-2.17339186570848,-0.0872520523961789,0.916446074090665
669,1,"Staggered entry, calendar-event order",631,630,FALSE,NA,0.252186172113722,-1.37758768600396,-0.0939012681348343,0.910372640592567
670,1,"Simultaneous entry, time-on-study order",631,630,FALSE,NA,0.0049719179366055,-5.30394961057738,0.0320597316647096,1.03257918113653
670,1,"Staggered entry, time-on-study order",631,630,FALSE,NA,0.0049719179366055,-5.30394961057738,0.0320597316647096,1.03257918113653
670,1,"Staggered entry, calendar-event order",631,630,FALSE,NA,0.0212121347857096,-3.85318186550768,0.0221465002472273,1.02239355440799
671,1,"Simultaneous entry, time-on-study order",631,629,FALSE,NA,0.0024412263813696,-6.01525475063039,-0.0609699497913693,0.940851512135443
671,1,"Staggered entry, time-on-study order",631,629,FALSE,NA,0.0024412263813696,-6.01525475063039,-0.0609699497913693,0.940851512135443
671,1,"Staggered entry, calendar-event order",631,630,FALSE,NA,0.0427853838945712,-3.15155873250843,-0.0625257958910181,0.93938883012904
672,1,"Simultaneous entry, time-on-study order",631,629,FALSE,NA,0.000104972935685906,-9.1618079964037,0.0267411799098921,1.02710193374381
672,1,"Staggered entry, time-on-study order",631,629,FALSE,NA,0.000104972935685906,-9.1618079964037,0.0267411799098921,1.02710193374381
672,1,"Staggered entry, calendar-event order",631,630,FALSE,NA,0.000290537517978065,-8.14377784034509,0.0300576936789347,1.03051398638155
673,1,"Simultaneous entry, time-on-study order",631,629,FALSE,NA,0.0215428363279314,-3.83771193867414,0.057004470683675,1.05866054332133
673,1,"Staggered entry, time-on-study order",631,629,FALSE,NA,0.0215428363279314,-3.83771193867414,0.057004470683675,1.05866054332133
673,1,"Staggered entry, calendar-event order",631,630,FALSE,NA,0.013710900373216,-4.28956411482788,0.0543823626061292,1.05588825716466
674,1,"Simultaneous entry, time-on-study order",631,630,FALSE,NA,0.00682662395664024,-4.98692502385004,0.0258114498761771,1.02614745000318
674,1,"Staggered entry, time-on-study order",631,630,FALSE,NA,0.00682662395664024,-4.98692502385004,0.0258114498761771,1.02614745000318
674,1,"Staggered entry, calendar-event order",631,630,FALSE,NA,0.000347551503856089,-7.96459769140631,0.026503397967943,1.02685773648542
675,1,"Simultaneous entry, time-on-study order",631,630,FALSE,NA,0.0872264359458935,-2.43924782949515,0.0885076734802886,1.0925426361827
675,1,"Staggered entry, time-on-study order",631,630,FALSE,NA,0.0872264359458935,-2.43924782949515,0.0885076734802886,1.0925426361827
675,1,"Staggered entry, calendar-event order",631,630,TRUE,205,0.176771689393847,-1.73289626946329,0.080602639062626,1.08394009552826
676,1,"Simultaneous entry, time-on-study order",631,630,FALSE,NA,0.0481742050366036,-3.03293156639329,-0.0900110265191662,0.913921107847057
676,1,"Staggered entry, time-on-study order",631,630,FALSE,NA,0.0481742050366036,-3.03293156639329,-0.0900110265191662,0.913921107847057
676,1,"Staggered entry, calendar-event order",631,630,FALSE,NA,0.00548377542263684,-5.20596146949973,-0.0834005791744857,0.919982547548939
677,1,"Simultaneous entry, time-on-study order",631,629,FALSE,NA,1.90500888245809,0.644486671275455,-0.141998471168475,0.867622582933657
677,1,"Staggered entry, time-on-study order",631,629,FALSE,NA,1.90500888245809,0.644486671275455,-0.141998471168475,0.867622582933657
677,1,"Staggered entry, calendar-event order",631,630,FALSE,NA,0.32956247929272,-1.10998932452408,-0.138978324038445,0.870246891691979
678,1,"Simultaneous entry, time-on-study order",631,630,FALSE,NA,0.00386129675586069,-5.55675220480883,-0.0404926949869881,0.960316179607978
678,1,"Staggered entry, time-on-study order",631,630,FALSE,NA,0.00386129675586069,-5.55675220480883,-0.0404926949869881,0.960316179607978
678,1,"Staggered entry, calendar-event order",631,630,FALSE,NA,0.00298349638019608,-5.81465938427719,-0.0383347423015879,0.962390734076731
679,1,"Simultaneous entry, time-on-study order",631,628,FALSE,NA,0.0653978504357239,-2.72726588901444,0.0769135891575294,1.07994875307901
679,1,"Staggered entry, time-on-study order",631,628,FALSE,NA,0.0653978504357239,-2.72726588901444,0.0769135891575294,1.07994875307901
679,1,"Staggered entry, calendar-event order",631,628,FALSE,NA,0.100316420729464,-2.29942588126807,0.080581866999584,1.08391758009011
680,1,"Simultaneous entry, time-on-study order",631,629,FALSE,NA,0.0162935985878901,-4.11698297297527,-0.0466284320077427,0.954441971799266
680,1,"Staggered entry, time-on-study order",631,629,FALSE,NA,0.0162935985878901,-4.11698297297527,-0.0466284320077427,0.954441971799266
680,1,"Staggered entry, calendar-event order",631,630,FALSE,NA,0.0357730093765087,-3.33056159795263,-0.0472381698838014,0.953860189763856
681,1,"Simultaneous entry, time-on-study order",631,627,FALSE,NA,6.65278003507664e-05,-9.61789064727372,0.0132908456414028,1.01337956153103
681,1,"Staggered entry, time-on-study order",631,627,FALSE,NA,6.65278003507664e-05,-9.61789064727372,0.0132908456414028,1.01337956153103
681,1,"Staggered entry, calendar-event order",631,627,FALSE,NA,7.99976977251522e-05,-9.4335127021401,0.012857895100743,1.01294091326533
682,1,"Simultaneous entry, time-on-study order",631,630,FALSE,NA,0.161258086991453,-1.82474917267884,-0.0980946895058517,0.906563057681669
682,1,"Staggered entry, time-on-study order",631,630,FALSE,NA,0.161258086991453,-1.82474917267884,-0.0980946895058517,0.906563057681669
682,1,"Staggered entry, calendar-event order",631,630,FALSE,NA,0.199231765079596,-1.61328648329357,-0.0956252124697361,0.908804560865608
683,1,"Simultaneous entry, time-on-study order",631,629,FALSE,NA,0.00929009820632206,-4.67880615502582,-0.0419771764997692,0.958891665586888
683,1,"Staggered entry, time-on-study order",631,629,FALSE,NA,0.00929009820632206,-4.67880615502582,-0.0419771764997692,0.958891665586888
683,1,"Staggered entry, calendar-event order",631,629,FALSE,NA,0.0216582013349262,-3.83237108171951,-0.0384806125672071,0.962250360123164
684,1,"Simultaneous entry, time-on-study order",631,630,FALSE,NA,0.00200974943895392,-6.20974522191837,0.0307451245391701,1.03122263704396
684,1,"Staggered entry, time-on-study order",631,630,FALSE,NA,0.00200974943895392,-6.20974522191837,0.0307451245391701,1.03122263704396
684,1,"Staggered entry, calendar-event order",631,630,FALSE,NA,0.0260744110569972,-3.64680086485096,0.0368258191143535,1.03751229028912
685,1,"Simultaneous entry, time-on-study order",631,629,FALSE,NA,0.0352545583874311,-3.34516044212895,-0.0738568007941299,0.92880468841249
685,1,"Staggered entry, time-on-study order",631,629,FALSE,NA,0.0352545583874311,-3.34516044212895,-0.0738568007941299,0.92880468841249
685,1,"Staggered entry, calendar-event order",631,629,FALSE,NA,0.0279269711250611,-3.57816235012367,-0.0715557815007386,0.930944346673721
686,1,"Simultaneous entry, time-on-study order",631,630,FALSE,NA,0.0315965141108761,-3.45470847742115,-0.0361183914880086,0.96452609504358
686,1,"Staggered entry, time-on-study order",631,630,FALSE,NA,0.0315965141108761,-3.45470847742115,-0.0361183914880086,0.96452609504358
686,1,"Staggered entry, calendar-event order",631,630,FALSE,NA,0.0198264378260516,-3.92073898818686,-0.0368207036411488,0.963848934461896
687,1,"Simultaneous entry, time-on-study order",631,629,FALSE,NA,0.000307253587507917,-8.08783713340105,-0.0124724633285424,0.98760499547374
687,1,"Staggered entry, time-on-study order",631,629,FALSE,NA,0.000307253587507917,-8.08783713340105,-0.0124724633285424,0.98760499547374
687,1,"Staggered entry, calendar-event order",631,629,FALSE,NA,0.000245285580378566,-8.3130873920454,-0.0154877780489246,0.984631540796712
688,1,"Simultaneous entry, time-on-study order",631,630,FALSE,NA,0.00728244867356869,-4.92228811706919,-0.0401570236619353,0.960638584320438
688,1,"Staggered entry, time-on-study order",631,630,FALSE,NA,0.00728244867356869,-4.92228811706919,-0.0401570236619353,0.960638584320438
688,1,"Staggered entry, calendar-event order",631,630,FALSE,NA,0.034452187705152,-3.36818277976075,-0.0461501842802389,0.954898540671124
689,1,"Simultaneous entry, time-on-study order",631,630,TRUE,538,12.9514981767177,2.56121147077589,-0.194420953746299,0.823311255354804
689,1,"Staggered entry, time-on-study order",631,630,TRUE,538,12.9514981767177,2.56121147077589,-0.194420953746299,0.823311255354804
689,1,"Staggered entry, calendar-event order",631,630,TRUE,549,7.23570643107408,1.97902799610115,-0.187695767236157,0.828866837326396
690,1,"Simultaneous entry, time-on-study order",631,629,FALSE,NA,0.399736544897104,-0.91694958662853,-0.109647936789736,0.896149581063231
690,1,"Staggered entry, time-on-study order",631,629,FALSE,NA,0.399736544897104,-0.91694958662853,-0.109647936789736,0.896149581063231
690,1,"Staggered entry, calendar-event order",631,630,TRUE,217,0.426501405205916,-0.852139617317459,-0.103970806699799,0.901251607545899
691,1,"Simultaneous entry, time-on-study order",631,629,FALSE,NA,0.00161172470473965,-6.43045042817953,0.0228181488580634,1.0230804742771
691,1,"Staggered entry, time-on-study order",631,629,FALSE,NA,0.00161172470473965,-6.43045042817953,0.0228181488580634,1.0230804742771
691,1,"Staggered entry, calendar-event order",631,629,FALSE,NA,0.00282328123739394,-5.86985551108311,0.0248508073489911,1.02516216245387
692,1,"Simultaneous entry, time-on-study order",631,630,FALSE,NA,0.124606252393705,-2.08259649416299,0.0811511513469783,1.08453481307619
692,1,"Staggered entry, time-on-study order",631,630,FALSE,NA,0.124606252393705,-2.08259649416299,0.0811511513469783,1.08453481307619
692,1,"Staggered entry, calendar-event order",631,630,FALSE,NA,0.144683219887258,-1.93320861691187,0.0814593009980352,1.08486906359734
693,1,"Simultaneous entry, time-on-study order",631,630,FALSE,NA,0.0002937541647782,-8.13276731463807,-0.0220342629105484,0.978206718267736
693,1,"Staggered entry, time-on-study order",631,630,FALSE,NA,0.0002937541647782,-8.13276731463807,-0.0220342629105484,0.978206718267736
693,1,"Staggered entry, calendar-event order",631,630,FALSE,NA,0.00266929412168761,-5.92594121542269,-0.0290045237166904,0.971412070063671
694,1,"Simultaneous entry, time-on-study order",631,629,FALSE,NA,1.81689289048921,0.597127839129012,0.163232095498244,1.17730990631036
694,1,"Staggered entry, time-on-study order",631,629,FALSE,NA,1.81689289048921,0.597127839129012,0.163232095498244,1.17730990631036
694,1,"Staggered entry, calendar-event order",631,629,FALSE,NA,0.344860997404584,-1.06461384921291,0.153589606132028,1.16601226429005
695,1,"Simultaneous entry, time-on-study order",631,629,FALSE,NA,0.00355334133436871,-5.63986689721657,-0.0349739426851649,0.965630577669722
695,1,"Staggered entry, time-on-study order",631,629,FALSE,NA,0.00355334133436871,-5.63986689721657,-0.0349739426851649,0.965630577669722
695,1,"Staggered entry, calendar-event order",631,629,FALSE,NA,0.017016571994691,-4.0735675865404,-0.0351779897580654,0.965433563677593
696,1,"Simultaneous entry, time-on-study order",631,630,FALSE,NA,0.110573931880003,-2.20207091496237,0.0863486190309405,1.09018632176384
696,1,"Staggered entry, time-on-study order",631,630,FALSE,NA,0.110573931880003,-2.20207091496237,0.0863486190309405,1.09018632176384
696,1,"Staggered entry, calendar-event order",631,630,FALSE,NA,0.226031228394095,-1.48708211052072,0.0929445389238483,1.09740087054704
697,1,"Simultaneous entry, time-on-study order",631,629,FALSE,NA,0.0240131700301576,-3.72915284788654,0.0793845386614608,1.08262055149477
697,1,"Staggered entry, time-on-study order",631,629,FALSE,NA,0.0240131700301576,-3.72915284788654,0.0793845386614608,1.08262055149477
697,1,"Staggered entry, calendar-event order",631,630,FALSE,NA,0.0939214014204294,-2.36529700158662,0.0697710724652048,1.072262682702
698,1,"Simultaneous entry, time-on-study order",631,627,FALSE,NA,0.0226803482725042,-3.78625644430997,0.0974971377337782,1.10240828617281
698,1,"Staggered entry, time-on-study order",631,627,FALSE,NA,0.0226803482725042,-3.78625644430997,0.0974971377337782,1.10240828617281
698,1,"Staggered entry, calendar-event order",631,625,FALSE,NA,0.120483721764497,-2.1162406242681,0.102980047785506,1.10846929243829
699,1,"Simultaneous entry, time-on-study order",631,630,FALSE,NA,0.00127643358264988,-6.66368535346296,0.00396634629499251,1.00397422265647
699,1,"Staggered entry, time-on-study order",631,630,FALSE,NA,0.00127643358264988,-6.66368535346296,0.00396634629499251,1.00397422265647
699,1,"Staggered entry, calendar-event order",631,629,FALSE,NA,0.00172265550655397,-6.36388827958453,0.00692122422269443,1.00694523124911
700,1,"Simultaneous entry, time-on-study order",631,628,FALSE,NA,0.000143139004859807,-8.85169433789395,-0.013527379649648,0.986563704179367
700,1,"Staggered entry, time-on-study order",631,628,FALSE,NA,0.000143139004859807,-8.85169433789395,-0.013527379649648,0.986563704179367
700,1,"Staggered entry, calendar-event order",631,628,FALSE,NA,0.00737761149900292,-4.9093053378757,-0.0162202823855143,0.98391055801688
701,1,"Simultaneous entry, time-on-study order",631,630,FALSE,NA,0.000153817399759745,-8.77974437491366,-0.0190871929007791,0.981093814097677
701,1,"Staggered entry, time-on-study order",631,630,FALSE,NA,0.000153817399759745,-8.77974437491366,-0.0190871929007791,0.981093814097677
701,1,"Staggered entry, calendar-event order",631,629,FALSE,NA,0.000162219264964324,-8.72656165043625,-0.0213421685451068,0.978883963957616
702,1,"Simultaneous entry, time-on-study order",631,630,FALSE,NA,0.0799983624306682,-2.52574911413441,-0.0658823535821385,0.93624100321305
702,1,"Staggered entry, time-on-study order",631,630,FALSE,NA,0.0799983624306682,-2.52574911413441,-0.0658823535821385,0.93624100321305
702,1,"Staggered entry, calendar-event order",631,630,FALSE,NA,0.131400767511234,-2.02950333191951,-0.069265009498936,0.933079372413258
703,1,"Simultaneous entry, time-on-study order",631,630,FALSE,NA,0.00178503089989339,-6.32831955303572,-0.0406725404824467,0.960143486598355
703,1,"Staggered entry, time-on-study order",631,630,FALSE,NA,0.00178503089989339,-6.32831955303572,-0.0406725404824467,0.960143486598355
703,1,"Staggered entry, calendar-event order",631,630,FALSE,NA,0.00680622308427876,-4.98991792585042,-0.0450855954219765,0.955915656327228
704,1,"Simultaneous entry, time-on-study order",631,625,FALSE,NA,0.00428357766209409,-5.45296671620181,0.0571498109245701,1.05881442048172
704,1,"Staggered entry, time-on-study order",631,625,FALSE,NA,0.00428357766209409,-5.45296671620181,0.0571498109245701,1.05881442048172
704,1,"Staggered entry, calendar-event order",631,625,FALSE,NA,0.0027779191733422,-5.88605313034245,0.0616108085486854,1.06354834024767
705,1,"Simultaneous entry, time-on-study order",631,630,FALSE,NA,0.944108085806299,-0.0575146217148311,0.13215834673368,1.14128902434902
705,1,"Staggered entry, time-on-study order",631,630,FALSE,NA,0.944108085806299,-0.0575146217148311,0.13215834673368,1.14128902434902
705,1,"Staggered entry, calendar-event order",631,630,FALSE,NA,1.10429650439409,0.0992084846164179,0.139365489348525,1.14954416938306
706,1,"Simultaneous entry, time-on-study order",631,629,FALSE,NA,0.17796275188026,-1.72618100968746,-0.0870434106035257,0.91663730299091
706,1,"Staggered entry, time-on-study order",631,629,FALSE,NA,0.17796275188026,-1.72618100968746,-0.0870434106035257,0.91663730299091
706,1,"Staggered entry, calendar-event order",631,629,TRUE,266,0.239818966309629,-1.42787094731606,-0.0966633847054534,0.907861554788885
707,1,"Simultaneous entry, time-on-study order",631,630,FALSE,NA,0.00104427881665499,-6.86442875941591,0.0156175946012015,1.01574018659768
707,1,"Staggered entry, time-on-study order",631,630,FALSE,NA,0.00104427881665499,-6.86442875941591,0.0156175946012015,1.01574018659768
